timestamp,user,category,application,event_type,event_relevance,event_src_path,event_dest_path,clipboard_content,mouse_coord,workbook,current_worksheet,worksheets,sheets,cell_content,cell_range,cell_range_number,window_size,slides,effect,hotkey,id,title,description,browser_url,eventQual,tab_moved_from_index,tab_moved_to_index,newZoomFactor,oldZoomFactor,tab_pinned,tab_audible,tab_muted,window_ingognito,file_size,tag_category,tag_type,tag_name,tag_title,tag_value,tag_checked,tag_html,tag_href,tag_innerText,tag_option,tag_attributes,xpath,xpath_full,screenshot
2026-01-21T11:33:29.600,n9556494,Browser,Edge,clickTextField,,,,,"1391,525",,,,,,,,,,,,9UWNI,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,9UWNI,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelEmail', 'id': '9UWNI', 'name': '9UWNI', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""9UWNI"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[4]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-29_84536e605774d9cf5d73eb8ac2ecda18089c9ae756b262ef68493565beb1bff3.png
2026-01-21T11:33:29.880,n9556494,Browser,Edge,paste,,,,"mrobertson@mc.com
2026-01-21T11:33:28.353,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,mrobertson@mc.com,F5,"6,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-33-28_1743b310a3aefe684b6fcf30e22d32cf71a404e124874eb9561fcb117b40b221.png
2026-01-21T11:33:30.732,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,9UWNI,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,9UWNI,,mrobertson@mc.com,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelEmail', 'id': '9UWNI', 'name': '9UWNI', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""9UWNI"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[4]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-30_cbf8161e8ff08c1cc4c42f16bc62c5268b2d5fbe604041d98be2541230a27635.png
2026-01-21T11:33:32.930,n9556494,Browser,Edge,clickTextField,,,,,"1343,693",,,,,,,,,,,,Q3l3i,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,Q3l3i,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelPhone', 'id': 'Q3l3i', 'name': 'Q3l3i', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""Q3l3i"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[6]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-33_fb95499b2d8d1e6484160cb556d25f97fefb2a206d4288089582acff1c98aa18.png
2026-01-21T11:33:33.232,n9556494,Browser,Edge,paste,,,,"40733652145
2026-01-21T11:33:35.817,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,Q3l3i,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,Q3l3i,,40733652145,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelPhone', 'id': 'Q3l3i', 'name': 'Q3l3i', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""Q3l3i"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[6]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-35_34a415f72b6b51204da2ff33009743b5c6f57fb141f565bb501f6540de570579.png
2026-01-21T11:33:35.940,n9556494,Browser,Edge,submit,,,,,,,,,,,,,,,,,,,,https://rpachallenge.com/,,,,,,,,,,,,,,,,,,,,,,/html[1]/body[1]/app-root[1]/div[2]/app-rpa1[1]/div[1]/div[2]/form[1],/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-36_6fe6379b6cd724010f4be5231f55139ab3f0e4322110bc494286351e0900e165.png
2026-01-21T11:33:35.939,n9556494,Browser,Edge,clickButton,,,,,"1364,830",,,,,,,,,,,,,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,submit,,,Submit,,,,,,"{'_ngcontent-c1': '', 'class': 'btn uiColorButton', 'type': 'submit', 'value': 'Submit', 'parentNodeTitle': ''}",/html[1]/body[1]/app-root[1]/div[2]/app-rpa1[1]/div[1]/div[2]/form[1]/input[1],/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-36_d45a8f33ed6e5c15b52ad80c05fbcf567c9590e97ba666426743e99b4890ee85.png
2026-01-21T11:33:38.568,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,Doug,A6,"1,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-33-38_e520c185e7b7b7eeb9a68b6d2dc5cd59fdffe464fff2ea8cb84f13d780f4e07a.png
2026-01-21T11:33:41.857,n9556494,Browser,Edge,clickTextField,,,,,"1359,608",,,,,,,,,,,,Jsnkf,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,Jsnkf,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelFirstName', 'id': 'Jsnkf', 'name': 'Jsnkf', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""Jsnkf"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[5]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-41_a82e2a3e0fca9fcdb82e1feba4dfbbcb1acd21662e7d690793a20bdaf1067d64.png
2026-01-21T11:33:43.164,n9556494,Browser,Edge,paste,,,,"Doug
2026-01-21T11:33:44.871,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,Jsnkf,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,Jsnkf,,Doug,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelFirstName', 'id': 'Jsnkf', 'name': 'Jsnkf', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""Jsnkf"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[5]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-44_fa2d3f1e1a328cce20084162775430a778e7503b8e50e53c62e17a4de0950d81.png
2026-01-21T11:33:45.584,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,Derrick,B6,"2,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-33-45_8ed08919614efcb671775d8ebf8b52ef6c458410fc317a5867b02b0250c1ae74.png
2026-01-21T11:33:47.904,n9556494,Browser,Edge,clickTextField,,,,,"1371,356",,,,,,,,,,,,N48lI,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,N48lI,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelLastName', 'id': 'N48lI', 'name': 'N48lI', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""N48lI"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[2]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-47_a204745e641c35d6440fa73cd8428711846cee8c0839fe2bc1cddd67d6fb9928.png
2026-01-21T11:33:48.178,n9556494,Browser,Edge,paste,,,,"Derrick
2026-01-21T11:33:49.156,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,N48lI,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,N48lI,,Derrick,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelLastName', 'id': 'N48lI', 'name': 'N48lI', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""N48lI"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[2]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-49_507c452a2f5649c884335d552075ac85dffad5c6a5d8e3d4ba0f06ab28ebec2b.png
2026-01-21T11:33:51.336,n9556494,Browser,Edge,clickTextField,,,,,"1409,441",,,,,,,,,,,,3cFbB,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,3cFbB,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelCompanyName', 'id': '3cFbB', 'name': '3cFbB', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""3cFbB"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[3]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-51_2187cb04573826938b7ef98146fc344f0c9a82d66d177fb7e1c9a4e8481542e2.png
2026-01-21T11:33:49.837,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,Timepath Inc.,C6,"3,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-33-49_36e15edfdc8c31612a5af4a635e4ce57846f2a2ae50536c4174d4f3517a49bdb.png
2026-01-21T11:33:51.624,n9556494,Browser,Edge,paste,,,,"Timepath Inc.
2026-01-21T11:33:52.559,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,3cFbB,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,3cFbB,,Timepath Inc.,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelCompanyName', 'id': '3cFbB', 'name': '3cFbB', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""3cFbB"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[3]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-52_634877214ea39b011f6546c6f9d85ba720d7a32d1f1e47d9cb874b6ad9b5edb5.png
2026-01-21T11:33:54.768,n9556494,Browser,Edge,clickTextField,,,,,"1371,282",,,,,,,,,,,,xZQAw,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,xZQAw,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelRole', 'id': 'xZQAw', 'name': 'xZQAw', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""xZQAw"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[1]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-54_55c904304e6631ee49bbd77650901f5a8761254d8e10a6caa392cdec2d97b2c8.png
2026-01-21T11:33:53.263,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,Analyst,D6,"4,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-33-53_3ce2cccc5a4e66f3acd18b92d50601ea9b58eb5e896d25bea9e74c9bae0909f2.png
2026-01-21T11:33:55.229,n9556494,Browser,Edge,paste,,,,"Analyst
2026-01-21T11:33:56.172,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,xZQAw,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,xZQAw,,Analyst,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelRole', 'id': 'xZQAw', 'name': 'xZQAw', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""xZQAw"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[1]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-56_80d174e1a8d38f2a15073c7a390c5d0df30f6e7b9b00315b5dc991b4ff5423b4.png
2026-01-21T11:33:56.812,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,99 Shire Oak Road,E6,"5,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-33-56_2042f8f76ff58627ebe04885a435f9406dd8c9ca0b83e3d5430c1e5d9b54b914.png
2026-01-21T11:33:59.032,n9556494,Browser,Edge,clickTextField,,,,,"1359,687",,,,,,,,,,,,blxTq,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,blxTq,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelAddress', 'id': 'blxTq', 'name': 'blxTq', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""blxTq"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[6]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-33-59_593d493f04773d96affa82574b445a79b11defcd6435f9e913fcc732a94a6bdc.png
2026-01-21T11:33:59.307,n9556494,Browser,Edge,paste,,,,"99 Shire Oak Road
2026-01-21T11:34:00.308,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,blxTq,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,blxTq,,99 Shire Oak Road,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelAddress', 'id': 'blxTq', 'name': 'blxTq', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""blxTq"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[6]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-00_63059044306e4ca19ad4aac7b551e7ea39caaebb83788c0bf6cbfe2c49c0c4fb.png
2026-01-21T11:34:01.033,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,dderrick@timepath.co.uk,F6,"6,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-34-00_b9ac8750bcc89c8184af45dbcc39249d85fc6f626e1b187eb23e1443c9e0a582.png
2026-01-21T11:34:02.888,n9556494,Browser,Edge,clickTextField,,,,,"1352,527",,,,,,,,,,,,6EGDK,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,6EGDK,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelEmail', 'id': '6EGDK', 'name': '6EGDK', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""6EGDK"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[4]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-02_e5b930fc7b39eac776a5d808f20a683588e31d483be1cff48c361bacbc84f141.png
2026-01-21T11:34:03.123,n9556494,Browser,Edge,paste,,,,"dderrick@timepath.co.uk
2026-01-21T11:34:04.067,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,6EGDK,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,6EGDK,,dderrick@timepath.co.uk,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelEmail', 'id': '6EGDK', 'name': '6EGDK', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""6EGDK"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[4]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-04_eb1c492e51e8b2ad78afde3acbe832a8fa51fef7d79fa7c83068b0b1e60f32e6.png
2026-01-21T11:34:06.281,n9556494,Browser,Edge,clickTextField,,,,,"1356,770",,,,,,,,,,,,kVm6b,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,kVm6b,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelPhone', 'id': 'kVm6b', 'name': 'kVm6b', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""kVm6b"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[7]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-06_44e7aece28db300fb0cdb4a7efd0d8876cad00561bb0625f5faf74d7a79a4e09.png
2026-01-21T11:34:06.552,n9556494,Browser,Edge,paste,,,,"40799885412
2026-01-21T11:34:07.314,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,kVm6b,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,kVm6b,,40799885412,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelPhone', 'id': 'kVm6b', 'name': 'kVm6b', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""kVm6b"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[7]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-07_272a70f306cd945413ec44b78c863dd5f28ce485ca3d463bda2cb0899cbd1105.png
2026-01-21T11:34:07.381,n9556494,Browser,Edge,clickButton,,,,,"1360,833",,,,,,,,,,,,,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,submit,,,Submit,,,,,,"{'_ngcontent-c1': '', 'class': 'btn uiColorButton', 'type': 'submit', 'value': 'Submit', 'parentNodeTitle': ''}",/html[1]/body[1]/app-root[1]/div[2]/app-rpa1[1]/div[1]/div[2]/form[1]/input[1],/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-07_374ca43f24cc5008c43102d027ab37bdf390badb8e774d33a80d153adac32ceb.png
2026-01-21T11:34:07.381,n9556494,Browser,Edge,submit,,,,,,,,,,,,,,,,,,,,https://rpachallenge.com/,,,,,,,,,,,,,,,,,,,,,,/html[1]/body[1]/app-root[1]/div[2]/app-rpa1[1]/div[1]/div[2]/form[1],/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-07_da1ea7bb2f4acc2fc1e45f8fc1733f6f4c0c84ab2d5c4b8f01d22e3269286030.png
2026-01-21T11:34:09.986,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,Jessie,A7,"1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-34-09_22b608e5fe6a67433f4c7927a8fe600ac5e444e2a0b0167d2fa026f520cd5f07.png
2026-01-21T11:34:12.896,n9556494,Browser,Edge,clickTextField,,,,,"1340,767",,,,,,,,,,,,BoZqx,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,BoZqx,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelFirstName', 'id': 'BoZqx', 'name': 'BoZqx', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""BoZqx"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[7]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-12_fa623d6df997edc4f174824dc91c5a315d26725b90b74f5d4b48fe4698a89bd9.png
2026-01-21T11:34:13.131,n9556494,Browser,Edge,paste,,,,"Jessie
2026-01-21T11:34:14.452,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,BoZqx,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,BoZqx,,Jessie,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelFirstName', 'id': 'BoZqx', 'name': 'BoZqx', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""BoZqx"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[7]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-14_7cf65675c68252895281c057a6f96d907235d332ebe14e2aba3404ea0c531633.png
2026-01-21T11:34:15.049,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,Marlowe,B7,"2,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-34-14_9aeb52594059ed9c6351609d6ffb89d063ef1cac760e8487f161db5982ac1240.png
2026-01-21T11:34:20.048,n9556494,Browser,Edge,clickTextField,,,,,"1387,434",,,,,,,,,,,,UCCKP,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,UCCKP,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelLastName', 'id': 'UCCKP', 'name': 'UCCKP', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""UCCKP"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[3]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-20_b4427b7f7309384cd86c2813d19602aa237760bebcf357ca340b8209c601d3c2.png
2026-01-21T11:34:20.296,n9556494,Browser,Edge,paste,,,,"Marlowe
2026-01-21T11:34:21.248,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,UCCKP,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,UCCKP,,Marlowe,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelLastName', 'id': 'UCCKP', 'name': 'UCCKP', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""UCCKP"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[3]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-21_28a73442f69466b534d03898dd6c52dad157d24940863aa70e9a5ef3ef026587.png
2026-01-21T11:34:21.944,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,Aperture Inc.,C7,"3,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-34-21_2d11fb014e2434dbd7c62884cab1e8ce4088944d478ff63c7fec7bd0ca7c0d05.png
2026-01-21T11:34:25.105,n9556494,Browser,Edge,clickTextField,,,,,"1335,349",,,,,,,,,,,,nmWU3,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,nmWU3,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelCompanyName', 'id': 'nmWU3', 'name': 'nmWU3', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""nmWU3"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[2]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-25_310087eea06a6de81d8265e3cb863502d93e38e08d208cad7b71ef961f65a14f.png
2026-01-21T11:34:25.697,n9556494,Browser,Edge,paste,,,,"Aperture Inc.
2026-01-21T11:34:26.532,n9556494,Browser,Edge,changeField,,,,,,,,,,,,,,,,,nmWU3,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,nmWU3,,Aperture Inc.,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelCompanyName', 'id': 'nmWU3', 'name': 'nmWU3', 'class': 'ng-untouched ng-dirty ng-valid'}","id(""nmWU3"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[2]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-26_00ad2001bf6be955ccee522b31d13db07ddac40809e5a5dc3d048bc0692f3b4e.png
2026-01-21T11:34:27.281,n9556494,MicrosoftOffice,Microsoft Excel,getCell,,,,,,challenge.xlsx,Sheet1,,,Scientist,D7,"4,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,screenshots\2026-01-21_11-29-48\2026-01-21_11-34-27_6e4930522ed0460c282e1d36a357fef9cab96dd499d2a25afe2cc35241ae21c4.png
2026-01-21T11:34:32.897,n9556494,Browser,Edge,clickTextField,,,,,"1358,690",,,,,,,,,,,,eGXAm,,,https://rpachallenge.com/,,,,,,,,,,,INPUT,text,eGXAm,,,,,,,,"{'_ngcontent-c2': '', 'ng-reflect-name': 'labelRole', 'id': 'eGXAm', 'name': 'eGXAm', 'class': 'ng-untouched ng-pristine ng-invalid', 'parentNodeTitle': ''}","id(""eGXAm"")",/HTML[1]/BODY[1]/APP-ROOT[1]/DIV[2]/APP-RPA1[1]/DIV[1]/DIV[2]/FORM[1]/DIV[1]/DIV[6]/RPA1-FIELD[1]/DIV[1]/INPUT[1],screenshots\2026-01-21_11-29-48\2026-01-21_11-34-32_5444bc8ebe804e3080c75987d7dc42d1ea6dc72960d3a30c0bd0fdd9cdcc3e19.png
